,status_id,std_sentiment,comment_count,replies,student,learn,year,school,father,daughter,husband,age,college,young,chance,lesson,skill,teacher,program,achieve,degree,education,educator,key,complete,graduate,teach,opportunity,need,world,help,change,fight,core,ability,grow,better,accomplish,succeed,travel,accept,seek,desire,forgiveness,fate,care,people,war,kill,bad,america,issue,blame,action,fact,government,hurt,fix,victim,murder,treat,negative,innocent,poverty,trouble,politician,tired,trauma,poor,pay,rich,price,kid,child,marriage,teacher.1,parent,dad,raise,wife,mom,father.1,mother,father.2,brother,sister,son,daughter.1,work,hard,employee,manager,god,church,bible,right,hope,amazing,soul,grace,union,bless,jesus,religion,doctor,health,mental,illness,tumor,nurse,surgery,cancer,medication,disease,median_sentiment
320,102099916530784_1328833350524095,0.319887565795,10099,1626,8,45,43,21,90,26,62,12,7,176,14,1,2,6,13,7,6,12,0,6,20,2,3,8,566,304,2023,52,133,5,18,23,462,3,2,4,24,137,23,2,4,177,980,1171,64,106,131,30,32,18,63,77,29,8,14,10,13,17,109,1,13,6,4,160,54,24,15,37,16,16,1,6,4,91,8,25,16,90,23,90,119,17,68,26,169,187,0,1,1305,4,3,190,827,173,109,10,0,1270,23,15,6,90,107,26,1,6,2,3,8,6,0.0625
321,102099916530784_1329583107115786,0.297204503727,3560,1704,1,36,20,23,5,8,24,8,5,25,10,14,1,2,4,1,1,1,0,17,16,3,4,4,109,57,25,27,13,3,10,20,92,1,2,0,13,2,3,1,1,19,416,65,6,83,5,18,5,12,41,5,7,2,4,2,9,26,3,0,23,0,4,2,11,13,0,7,5,10,1,2,0,11,0,7,3,5,14,5,3,11,4,8,51,37,1,4,34,2,0,177,62,21,4,2,0,1,5,1,2,4,7,0,0,0,1,4,0,0,0.0
322,102099916530784_1329624743778289,0.294384502476,2852,1243,2,12,16,15,11,14,19,7,4,32,14,1,0,4,1,0,5,7,0,10,12,2,5,5,69,50,23,23,18,1,4,14,53,3,0,3,5,3,7,0,1,22,478,268,13,57,13,10,14,20,37,8,9,4,2,2,5,24,10,0,12,0,6,6,15,8,2,2,2,4,3,4,3,17,2,28,5,11,9,11,6,8,8,14,51,43,1,2,38,0,0,131,56,18,3,2,0,29,13,3,2,8,15,2,1,8,1,9,0,1,0.0
323,102099916530784_1329796633761100,0.349044941533,4992,716,1,32,17,10,26,7,26,5,9,38,9,3,1,6,1,4,7,4,0,7,5,0,3,7,158,158,78,76,23,6,6,11,197,2,3,4,21,17,6,4,0,33,438,320,55,78,12,5,3,6,24,8,7,1,2,1,5,23,8,0,7,2,4,22,10,9,5,2,4,8,5,6,3,12,4,4,7,26,18,26,6,81,19,7,76,116,0,1,130,2,2,141,433,196,53,5,0,82,12,5,6,11,12,0,0,2,3,2,0,0,0.295502344878
324,102099916530784_1330495963691167,0.281615436887,2363,750,9,13,10,79,17,2,18,10,98,22,8,4,3,3,4,4,11,114,1,1,4,9,4,38,61,55,40,12,30,0,12,6,95,2,3,3,2,0,2,1,2,18,330,320,16,43,27,6,7,8,31,15,2,3,1,3,0,6,4,7,1,1,1,2,62,15,24,2,10,17,1,3,1,14,2,7,5,17,7,17,27,0,30,2,60,35,0,0,31,1,1,53,22,20,1,2,1,30,2,1,3,13,4,0,0,2,1,7,0,0,0.0
325,102099916530784_1330589020348528,0.298042717698,3152,1122,0,9,16,14,6,3,17,1,6,33,2,4,1,1,4,2,4,10,0,4,7,1,7,4,56,156,55,19,40,4,10,5,50,3,0,1,5,2,3,1,4,34,446,457,52,49,63,8,22,13,24,68,8,3,9,10,4,5,77,3,3,3,5,5,17,12,9,5,3,10,1,1,1,10,3,6,8,6,5,6,31,2,19,3,27,20,0,0,135,0,0,147,61,82,8,1,2,98,9,6,2,5,7,1,0,1,0,3,0,0,0.0
326,102099916530784_1330805056993591,0.2841478057,1426,772,1,12,12,14,7,5,21,2,5,21,5,0,2,0,6,0,1,5,0,2,4,1,2,1,53,59,53,22,15,1,3,4,45,3,0,0,1,5,1,2,0,10,286,223,21,26,21,10,13,5,10,41,5,4,4,5,0,5,24,3,0,0,3,24,11,9,5,4,2,10,1,0,0,7,0,5,7,7,5,7,16,1,19,5,15,21,0,0,22,0,1,38,52,10,7,2,0,16,0,0,1,6,33,14,0,0,1,3,0,3,0.0
327,102099916530784_1330863446987752,0.270850079717,2813,1137,6,19,28,14,19,1,9,4,13,54,11,2,1,0,1,10,3,26,0,5,6,0,2,3,97,175,66,37,81,2,4,4,103,3,2,1,7,0,2,0,5,52,643,1054,124,53,99,9,87,26,43,128,7,10,8,11,4,4,55,8,4,3,3,2,20,385,23,13,14,12,2,0,1,5,3,4,3,19,8,19,20,3,13,1,40,40,0,0,26,1,0,185,44,23,17,2,1,14,2,6,1,9,2,0,0,0,0,3,0,0,0.0
328,102099916530784_1331577000249730,0.29994855481,1831,806,3,13,22,7,25,14,17,2,7,24,8,0,0,1,0,2,3,10,0,1,3,0,1,4,80,116,50,36,44,0,5,2,49,0,0,1,7,4,0,1,1,21,410,505,88,170,51,6,18,3,13,48,24,4,0,10,3,4,70,1,2,1,4,7,20,21,14,9,5,16,2,1,1,13,5,4,4,25,10,25,12,4,7,14,18,32,0,0,46,0,2,93,36,8,1,1,0,17,5,5,16,7,9,0,0,1,1,3,1,1,0.0
329,102099916530784_1331688430238587,0.275304747178,2607,990,2,12,10,4,6,2,11,3,5,18,9,6,0,3,0,0,1,8,0,2,1,1,3,2,54,79,71,14,27,1,3,3,37,1,0,0,5,3,1,2,0,23,292,406,42,113,23,2,22,10,17,26,12,1,4,9,0,1,60,4,0,1,2,15,41,24,13,9,16,44,1,3,1,17,2,1,5,6,22,6,11,0,6,2,14,33,0,0,127,1,0,78,39,28,9,1,0,32,46,7,3,7,29,0,0,0,8,3,1,11,0.0
330,102099916530784_1331770473563716,0.326049211883,3138,478,1,16,12,9,10,5,21,4,1,19,5,3,0,0,2,2,4,4,0,2,7,0,4,2,179,61,438,9,26,1,5,4,90,1,2,0,6,54,3,0,0,57,188,124,18,31,2,8,3,1,8,9,6,11,2,2,6,4,13,1,2,1,11,41,4,7,8,3,3,9,3,0,1,11,3,6,9,10,13,10,25,3,9,5,161,80,0,0,100,0,1,66,141,85,23,1,0,121,2,1,10,77,98,17,0,2,2,6,7,1,0.110625
331,102099916530784_1331782050229225,0.328625156209,9384,1254,0,30,44,14,16,34,14,27,13,270,89,31,0,1,0,10,1,3,0,1,6,5,7,33,101,131,86,16,68,2,6,20,110,7,0,6,8,3,3,0,2,45,308,7,5,34,3,1,1,3,21,9,11,3,0,0,6,1,6,0,0,0,5,0,40,5,6,3,20,61,6,1,11,21,10,17,52,16,49,16,25,23,59,34,60,75,0,0,433,0,3,83,297,63,305,13,0,314,23,1,13,30,0,15,6,24,5,607,2,71,0.0
332,102099916530784_1335759776498119,0.265623095704,1122,427,1,5,8,4,3,6,10,2,2,13,3,3,0,0,3,0,2,6,0,0,3,0,0,4,33,50,18,7,24,1,2,6,43,1,1,1,4,3,1,0,0,21,145,146,14,15,31,2,3,0,5,14,1,1,1,0,3,5,13,3,2,0,1,1,6,5,1,3,2,3,1,0,1,4,1,1,2,3,1,3,7,3,7,6,24,16,0,0,35,0,0,26,34,7,4,2,0,30,1,2,1,1,2,2,0,2,0,3,0,0,0.0
333,102099916530784_1335837443157019,0.308112165574,890,258,3,14,11,8,5,2,12,8,3,11,2,1,0,1,0,2,3,2,0,0,0,0,2,1,28,27,18,13,7,0,4,3,19,1,1,1,10,0,0,8,4,14,161,147,6,14,6,3,29,7,14,6,9,0,2,0,3,0,8,0,0,0,3,1,11,5,1,4,1,11,1,1,7,11,0,3,5,5,3,5,10,2,9,2,15,29,0,0,35,0,0,34,54,11,2,2,0,21,6,2,2,2,7,3,1,1,0,6,0,0,0.0
334,102099916530784_1335897216484375,0.313623621244,3034,828,0,19,26,4,4,14,27,7,3,9,12,1,0,1,10,1,3,2,0,1,6,3,1,4,108,36,368,16,8,3,2,3,107,1,0,2,9,24,1,2,0,20,206,76,6,28,2,7,1,3,19,8,8,6,1,1,2,5,3,1,3,0,3,141,4,8,1,2,1,30,4,1,4,10,2,9,8,4,2,4,11,7,11,14,167,68,1,0,125,1,0,49,114,144,12,2,0,110,1,1,8,26,29,2,0,2,2,8,12,4,0.0
335,102099916530784_1335899426484154,0.336773394722,1303,303,1,17,11,4,20,4,32,2,4,15,1,0,0,2,0,1,1,1,0,1,0,0,2,0,61,26,194,17,10,0,3,5,32,0,0,0,8,30,0,0,0,10,96,51,6,18,2,9,3,0,11,2,3,1,2,1,2,0,3,0,0,0,2,24,3,3,4,2,3,6,4,2,3,34,1,6,54,20,29,20,17,0,117,4,23,23,0,0,71,1,0,26,61,30,9,2,0,74,1,0,2,27,33,11,0,0,0,6,1,0,0.0833333333333
336,102099916530784_1336882609719169,0.320328849547,3049,1045,3,17,21,20,18,12,34,8,8,74,7,3,2,3,6,1,1,13,0,2,12,1,3,5,290,62,361,36,49,1,4,3,107,1,2,1,13,18,1,0,0,175,337,254,35,24,19,17,70,19,28,53,22,13,3,9,22,2,45,0,3,2,0,13,16,27,8,5,12,25,1,3,3,9,11,13,19,18,27,18,66,20,119,12,22,39,0,0,80,1,0,150,79,9,25,1,0,42,7,4,21,104,127,35,0,2,0,5,3,2,0.0
337,102099916530784_1336920149715415,0.312173859579,2187,231,0,17,23,18,16,14,20,7,2,21,14,7,0,2,3,0,1,0,0,1,1,0,3,3,69,43,175,55,192,0,4,0,64,1,2,0,25,14,2,19,1,32,188,64,26,21,0,6,269,5,18,9,33,5,7,0,5,9,2,1,2,0,6,11,14,2,2,0,2,11,2,2,0,17,0,2,34,16,27,16,481,112,13,14,34,95,0,0,59,1,0,53,176,7,34,6,0,43,4,0,3,15,34,29,0,1,2,17,2,15,0.0
338,102099916530784_1337878216286275,0.342310632383,1174,355,0,7,1,3,0,0,10,0,1,5,1,2,0,1,0,0,1,1,0,1,3,0,3,0,30,17,28,1,6,0,1,0,16,1,0,0,0,1,0,0,0,5,98,75,6,11,7,2,2,0,7,11,5,0,2,0,1,4,3,1,0,0,4,6,9,1,1,0,1,0,2,1,1,1,0,2,2,0,2,0,12,0,2,0,8,11,0,0,80,0,0,24,51,9,8,1,0,40,11,1,1,4,3,1,0,0,0,2,0,0,0.0
339,102099916530784_1337963729611057,0.314878245688,652,222,0,6,5,2,4,1,5,1,1,4,2,0,1,0,2,0,1,1,0,1,1,0,0,1,51,11,213,5,12,1,0,1,19,0,0,0,3,15,0,0,0,19,72,44,4,7,3,4,0,1,4,2,2,0,1,0,2,2,3,1,2,1,0,19,0,1,0,0,1,2,2,0,1,4,2,3,3,4,2,4,4,5,3,1,13,7,0,0,32,0,0,18,44,5,6,0,0,29,2,0,3,12,11,1,0,0,0,2,0,0,0.0
340,102099916530784_1338025166271580,0.304297600165,1572,223,0,5,6,7,17,5,8,1,3,11,2,1,0,0,5,1,1,1,0,2,2,0,4,1,150,28,574,10,8,0,2,3,47,0,0,0,9,34,0,1,0,20,135,32,3,5,3,5,0,3,2,7,6,3,1,2,3,1,0,1,2,0,1,15,1,7,0,1,0,2,2,0,0,9,2,5,3,17,1,17,26,0,9,5,28,20,2,0,75,4,0,28,75,31,23,2,0,71,2,2,4,24,29,7,0,0,0,4,1,2,0.00937500000001
341,102099916530784_1342283889179041,0.289329220954,4317,833,4,7,13,7,13,15,67,1,3,56,12,2,4,2,3,0,0,1,0,1,7,0,6,1,174,104,215,10,26,2,14,3,63,1,0,0,5,7,0,0,2,90,273,183,8,36,5,2,5,8,19,10,22,4,3,2,7,1,17,0,2,0,2,59,42,10,7,4,5,44,2,2,2,14,2,14,11,13,16,13,61,1,20,15,88,67,0,1,395,1,0,81,212,89,47,7,0,367,17,0,13,18,16,3,0,28,0,10,13,2,0.0
342,102099916530784_1342296372511126,0.296079188484,5680,1613,1,17,31,25,32,16,56,5,2,126,23,2,1,6,15,1,5,2,0,1,6,0,7,13,251,205,252,32,17,4,10,7,116,3,1,8,9,12,3,0,0,158,534,164,4,28,32,0,1,2,17,17,18,4,1,0,8,4,16,3,1,1,1,13,11,11,0,2,12,20,0,6,3,37,2,19,45,32,44,32,83,7,71,16,85,85,0,0,333,10,4,100,410,77,38,3,0,270,19,3,3,14,9,1,1,18,0,13,1,0,0.0
343,102099916530784_1343481229059307,0.276031652301,4307,2149,11,61,22,56,16,5,5,32,38,145,11,9,1,3,2,4,5,52,1,3,4,1,32,9,126,457,79,55,151,8,13,16,142,3,1,9,19,9,9,2,1,59,895,660,92,120,379,23,52,5,100,129,9,9,9,10,15,21,65,14,18,3,6,6,67,31,53,16,32,28,0,3,1,10,6,5,5,16,6,16,25,7,17,5,42,45,0,0,94,5,0,305,93,14,12,8,4,53,3,49,2,15,5,0,0,1,1,5,0,1,0.0
344,102099916530784_1345378262202937,0.266703548464,2924,921,2,126,34,20,6,5,3,7,12,58,7,8,1,3,2,1,34,50,0,15,3,12,29,4,83,185,54,47,32,0,9,23,123,0,1,10,5,10,10,2,2,13,520,306,21,55,55,9,19,10,24,98,6,8,9,9,6,2,26,2,4,2,2,40,13,4,9,6,13,8,0,3,0,2,3,1,1,6,5,6,15,5,14,5,35,28,1,0,38,5,1,102,82,33,13,1,2,31,3,21,1,2,2,0,0,0,0,3,0,1,0.0
345,102099916530784_1346539232086840,0.261108692455,2360,552,0,16,18,25,7,4,36,10,6,17,2,1,1,1,4,1,7,1,0,1,5,3,7,3,89,91,53,33,5,0,7,5,38,3,1,3,7,8,11,2,1,10,189,40,10,16,12,11,4,2,11,5,6,1,0,1,6,2,4,0,5,2,3,6,6,5,2,4,0,6,1,1,2,8,1,5,7,7,6,7,25,3,13,4,70,57,0,0,26,5,2,48,81,17,11,3,0,16,11,7,2,6,12,1,0,0,0,4,0,0,0.0
346,102099916530784_1349353505138746,0.246561724711,3608,989,0,6,10,5,20,10,17,12,8,20,5,0,0,0,0,1,1,0,0,2,3,2,0,2,38,15,16,5,2,1,0,1,15,0,0,2,2,1,0,1,3,4,62,18,4,17,1,1,0,1,5,1,11,0,0,0,0,0,0,0,0,0,2,0,7,1,3,1,1,72,5,0,19,16,1,6,14,20,17,20,6,7,33,10,11,27,0,1,95,3,2,28,30,29,6,6,0,33,12,3,2,6,2,1,0,2,0,9,0,3,0.0
347,102099916530784_1349762121764551,0.305387558646,1166,518,2,11,11,11,11,6,16,4,3,11,5,3,0,6,0,0,0,1,0,1,0,0,6,0,49,128,103,13,7,2,2,3,44,0,0,0,1,7,4,2,1,17,155,15,3,28,2,2,21,5,2,2,19,7,0,0,4,1,3,1,0,1,1,0,5,1,0,0,0,34,0,6,8,11,2,5,31,11,37,11,7,3,38,6,20,32,0,1,112,7,0,43,32,10,25,4,0,12,2,6,10,19,52,48,0,1,0,7,16,13,0.0
348,102099916530784_1349837001757063,0.313773322279,2573,663,0,16,27,12,25,30,23,6,3,20,8,1,0,2,1,0,1,1,0,0,4,0,4,3,49,78,79,17,9,5,3,0,25,0,0,1,5,6,0,0,2,7,164,27,14,15,3,4,7,1,10,1,17,3,0,0,2,4,0,0,1,0,0,6,26,4,0,2,1,104,0,2,47,31,3,25,31,25,45,25,47,21,91,30,17,59,0,0,164,5,60,61,78,7,29,3,0,64,26,23,4,11,28,22,0,2,1,11,8,8,0.0
349,102099916530784_1349839578423472,0.317171537059,2684,371,0,12,21,2,23,39,14,7,1,21,2,1,0,0,1,0,0,1,0,0,1,0,3,1,37,63,31,4,8,1,1,4,28,0,0,0,1,0,0,0,2,20,142,129,10,7,14,4,2,0,3,4,13,0,1,3,0,0,16,0,0,1,1,1,36,2,3,6,2,81,1,0,65,20,3,37,19,23,35,23,15,10,56,39,17,28,0,0,209,0,1,36,64,13,13,5,0,77,10,4,6,5,8,4,0,1,0,4,1,0,0.0
350,102099916530784_1349842145089882,0.313214598309,2034,607,0,7,7,6,8,18,13,6,5,20,2,1,0,1,0,0,4,2,0,0,2,0,1,1,21,39,21,3,9,2,1,2,23,2,1,0,4,2,1,0,1,8,141,91,11,14,11,0,6,1,7,3,10,1,0,3,0,1,12,0,0,1,0,1,10,1,5,4,1,36,2,1,17,11,2,7,29,8,32,8,39,12,21,18,18,28,0,0,136,0,0,37,49,9,14,14,0,92,9,7,2,3,4,0,0,3,0,2,0,1,0.0
351,102099916530784_1349848985089198,0.332260831133,6976,998,0,23,16,9,23,119,60,4,5,82,10,10,0,2,3,0,1,2,0,3,8,1,5,3,145,132,495,19,18,0,16,19,65,0,0,1,9,52,2,1,3,36,513,90,4,21,13,5,3,7,15,11,19,2,1,3,1,4,8,1,5,1,2,9,7,4,3,4,5,73,13,2,23,21,8,36,32,23,40,23,44,14,135,119,156,100,0,0,1043,3,6,74,365,397,12,47,0,929,18,2,1,37,64,34,0,3,0,9,2,8,0.166666666667
352,102099916530784_1350975844976512,0.291199036706,3763,1099,0,24,18,15,7,6,23,35,18,85,11,2,0,5,1,2,5,5,0,2,6,3,11,7,61,124,63,26,33,1,6,80,53,2,2,0,7,1,20,0,1,25,388,364,56,26,30,2,6,13,28,23,16,1,0,21,1,4,56,1,2,0,1,5,5,16,1,10,4,10,0,5,1,16,4,23,12,7,17,7,79,13,44,6,25,44,0,0,168,0,1,217,57,25,20,3,0,134,6,4,2,3,6,2,0,2,0,1,0,1,0.0
353,102099916530784_1352088274865269,0.309475542009,3866,1437,9,16,41,23,22,7,57,5,14,24,14,1,0,3,35,3,2,14,0,5,8,0,6,8,197,131,486,63,67,2,4,5,92,3,0,1,7,16,3,1,3,156,428,310,45,27,29,20,5,28,19,97,7,7,2,7,14,5,18,5,4,6,3,30,13,30,9,7,4,7,3,3,2,18,41,13,8,22,8,22,70,9,21,7,153,42,1,2,91,2,4,90,96,142,14,4,0,79,9,2,20,93,117,26,0,1,0,5,1,4,0.0
354,102099916530784_1352428918164538,0.296399806884,3930,972,2,28,27,12,10,13,32,10,5,12,2,2,0,1,19,0,6,6,0,2,3,0,5,3,193,51,405,33,15,0,7,1,80,1,0,0,14,54,2,1,0,51,365,96,10,43,3,38,2,0,13,13,6,37,7,3,24,5,1,3,3,0,9,100,5,10,3,3,3,16,6,1,5,28,9,7,9,10,5,10,15,3,30,13,136,40,0,1,45,3,0,63,108,61,6,8,0,31,2,0,25,114,176,85,1,10,9,13,24,7,0.0
355,102099916530784_1352431684830928,0.291979201089,1354,334,0,6,19,5,8,3,8,4,1,3,3,0,1,0,20,1,1,5,0,4,2,0,0,0,56,26,84,7,37,1,2,2,29,1,0,0,1,3,2,0,0,12,108,65,5,8,1,6,2,2,12,8,2,1,5,1,9,2,2,0,0,0,2,45,1,3,0,1,2,18,3,0,1,6,3,2,2,8,1,8,3,1,2,3,74,18,0,0,22,0,1,27,30,32,1,1,0,20,0,1,3,16,27,15,0,0,0,6,2,3,0.0
356,102099916530784_1352433504830746,0.286287447592,2891,829,1,15,26,9,7,13,18,5,2,4,11,1,3,2,20,1,2,0,0,4,4,3,3,1,91,24,194,25,14,1,2,0,59,0,1,1,3,10,0,0,0,13,144,15,1,28,1,9,0,3,10,3,3,4,2,0,17,7,0,0,3,0,0,154,0,3,0,0,2,16,5,2,0,8,3,3,15,7,3,7,2,1,14,13,167,52,0,0,23,0,0,61,86,159,4,0,0,13,2,0,11,20,28,16,0,0,1,2,7,1,0.0
357,102099916530784_1353249928082437,0.315997613286,1397,248,1,2,10,4,3,2,8,0,0,7,1,0,0,1,1,1,0,1,0,1,0,0,0,3,37,73,44,1,11,2,2,0,33,0,0,1,0,0,1,0,1,45,138,5,0,3,1,0,0,1,5,1,2,2,0,1,1,1,0,0,0,0,1,20,1,1,0,0,1,2,0,1,1,0,1,2,1,3,2,3,4,0,2,2,131,15,0,0,65,1,0,21,42,111,30,5,0,80,11,1,5,13,17,6,0,5,0,6,0,9,0.0
358,102099916530784_1353269544747142,0.323797505629,1586,331,0,6,21,9,5,5,13,3,0,5,4,2,0,0,12,1,4,7,0,3,0,0,4,0,54,81,135,11,16,0,3,3,38,0,0,1,4,3,0,0,0,47,191,45,0,9,2,7,2,0,10,16,8,1,2,0,2,3,3,2,2,1,3,63,2,0,3,2,1,15,3,0,0,1,1,6,5,5,4,5,10,2,10,5,171,36,0,0,81,0,0,25,78,108,27,8,0,108,1,1,5,20,23,13,0,9,4,7,4,5,0.0744488150739
359,102099916530784_1353987271342036,0.363227344814,119,31,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,10,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,1,0,0,1,0,6,1,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0.25
360,102099916530784_1353987704675326,0.303959386262,5559,1120,10,40,144,132,2,16,1,13,41,81,1,5,1,34,1,3,0,10,0,0,3,2,15,3,42,54,15,4,6,1,0,12,21,4,5,0,1,1,0,0,0,2,25,4,4,7,5,0,0,3,8,1,0,1,0,0,0,0,7,0,0,0,0,0,11,3,2,0,299,44,0,34,1,5,1,1,12,2,6,2,8,1,45,16,45,429,0,1,21,1,1,54,73,26,1,6,0,25,0,0,5,0,1,0,0,1,0,1,0,0,0.0
361,102099916530784_1354478477959582,0.298871625222,1495,353,3,5,20,30,2,2,1,1,1,10,3,4,0,21,3,0,0,11,4,0,1,0,3,3,24,19,15,5,2,0,0,4,3,0,1,1,0,0,0,0,0,2,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,2,2,1,21,0,2,0,0,2,2,1,2,0,2,0,2,14,2,0,1,3,0,0,14,16,47,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0.0
362,102099916530784_1355547054519391,0.321845833621,3978,915,1,33,34,5,21,436,20,23,17,46,3,9,1,9,1,1,7,4,0,3,3,0,17,4,175,111,339,31,17,0,5,26,180,1,6,1,5,18,2,1,0,73,149,0,1,47,7,1,0,3,11,3,5,7,3,0,8,6,5,2,3,0,1,3,18,16,10,1,90,324,8,9,60,23,19,3,322,21,212,21,4,21,44,436,58,162,0,0,227,8,0,119,161,152,47,8,0,178,6,1,8,18,30,20,0,1,1,9,1,2,0.125
363,102099916530784_1358706067536823,0.259236571069,10899,3663,1,7,123,24,1,1,12,5,9,12,10,1,0,2,1,1,0,1,0,2,11,3,2,1,324,27,23,62,2,2,0,5,73,3,6,1,5,0,4,0,1,3,47,1,6,18,3,3,2,4,7,0,2,3,0,1,3,2,0,0,0,0,2,0,1,2,4,1,6,2,4,2,1,7,1,4,3,1,6,1,13,3,6,1,36,21,0,1,35,1,1,118,70,34,6,14,0,10,4,1,2,3,5,1,0,0,0,4,0,4,0.0
364,102099916530784_1360323494041747,0.318881866248,25339,6734,1,18,88,73,7,20,240,26,89,93,12,9,2,0,0,4,2,6,0,101,6,2,10,0,136,81,33,51,20,1,5,28,81,0,1,6,7,0,3,2,1,36,404,1,3,47,3,8,3,0,16,0,7,1,0,4,4,4,0,15,2,1,5,0,4,7,11,4,6,9,463,0,6,14,17,42,15,7,14,7,2,9,14,20,243,43,0,0,272,2,2,333,250,149,31,27,20,226,18,8,4,26,2,1,0,0,0,4,1,2,0.0
365,102099916530784_1361343397273090,0.360993540755,4230,1238,1,16,30,95,11,30,17,14,10,96,1,4,1,2,4,5,6,6,0,4,9,4,3,3,114,88,240,28,45,0,4,7,251,2,3,1,8,5,2,0,0,25,398,2,7,65,2,19,3,5,24,3,4,10,0,2,28,6,0,0,4,1,6,8,12,4,2,4,23,36,4,2,5,2,2,3,26,11,11,11,10,9,37,30,127,123,0,0,81,4,0,98,135,93,20,1,0,65,10,2,21,87,171,134,0,2,3,11,135,19,0.116927083333
366,102099916530784_1362236273850469,0.27251396755,48374,16688,107,443,482,1031,89,222,486,332,439,572,179,64,24,90,68,78,152,174,3,37,98,114,80,163,1311,1640,366,443,251,35,137,105,924,36,85,23,105,22,25,15,8,616,3909,701,97,544,510,251,187,74,809,238,75,36,242,56,77,144,86,28,45,333,93,12,308,229,114,33,30,220,70,90,9,59,84,154,167,89,266,89,37,109,68,222,938,916,10,55,390,15,14,1297,626,421,68,91,19,101,32,25,44,151,44,18,0,37,7,34,3,8,0.0
367,102099916530784_1362452657162164,0.29123504614,41421,19195,54,200,302,265,26,143,449,99,108,199,236,16,21,38,85,30,34,124,3,29,85,29,38,114,1148,1442,428,467,134,32,117,66,1058,24,66,18,114,21,26,7,10,732,5212,618,81,591,929,222,101,77,825,298,54,45,105,98,41,103,90,26,61,471,112,4,289,228,124,24,29,123,80,38,15,26,68,147,71,26,163,26,24,59,51,143,868,754,18,25,424,9,10,1529,597,252,61,76,13,112,59,23,26,280,29,8,1,8,2,23,7,15,0.0
368,102099916530784_1367367936670636,0.290134472145,7672,1990,0,127,30,13,11,3,23,16,4,81,17,68,0,21,0,2,1,3,0,6,6,0,18,6,149,83,75,42,2,9,11,14,180,0,0,2,34,9,3,116,11,33,275,3,12,97,4,3,101,3,34,0,51,3,1,0,7,9,1,0,3,0,3,0,24,12,4,6,4,3,19,21,3,11,4,6,10,11,16,11,15,2,17,3,35,120,0,1,140,2,0,135,321,38,51,18,4,42,39,1,2,15,3,11,0,0,0,10,1,18,0.0
369,102099916530784_1367994183274678,0.283192386608,8433,2342,59,180,136,321,20,25,62,137,339,464,54,23,18,50,13,49,170,87,0,18,12,41,37,79,403,322,175,242,12,4,14,60,362,32,26,27,31,10,17,1,6,139,1954,3,9,131,32,20,8,7,67,10,12,7,3,0,34,30,2,4,3,1,12,0,17,214,25,5,30,31,11,50,20,25,10,20,99,20,45,20,11,43,51,25,1231,509,12,20,91,8,0,397,225,143,60,16,2,25,12,1,19,23,18,7,0,9,1,15,1,2,0.104166666667
370,102099916530784_1369697973104299,0.321134333349,2665,705,1,35,23,20,19,13,37,12,4,77,14,3,0,0,5,3,10,6,0,4,7,2,24,2,210,115,240,66,16,0,5,8,92,1,1,1,8,9,9,1,2,39,227,3,11,30,1,24,9,5,13,0,17,7,32,1,14,3,2,1,0,0,2,7,5,10,1,3,2,21,121,0,1,13,5,17,25,19,36,19,1,17,33,13,191,127,0,4,55,2,1,80,103,81,22,5,1,55,2,3,2,6,17,5,0,1,1,2,0,1,0.1125
371,102099916530784_1371093492964747,0.274834426098,8065,3227,6,50,45,24,1,18,25,16,3,20,12,5,1,5,9,3,33,10,0,15,9,0,5,5,222,247,469,45,11,2,30,10,747,2,0,5,51,23,5,0,2,72,1615,5,30,106,8,158,10,2,73,19,85,15,2,4,46,53,3,0,8,0,8,7,61,11,3,2,23,25,2,5,3,5,8,17,28,1,57,1,126,38,45,18,123,138,0,0,59,1,2,320,316,31,18,7,0,51,12,5,80,209,979,855,1,8,15,59,19,83,0.0
372,102099916530784_1374793532594743,0.361370129781,6285,1828,2,13,7,10,31,4,28,2,0,3,27,1,0,3,18,3,4,0,0,10,4,2,2,8,134,47,61,77,11,1,8,2,121,4,7,0,5,8,2,4,10,23,269,3,8,34,4,8,3,1,8,1,3,3,0,0,2,13,0,2,7,0,1,0,2,7,3,1,5,11,5,3,1,11,1,4,8,31,4,31,64,4,37,4,116,57,4,4,658,53,15,89,451,80,24,14,3,224,109,53,2,8,3,1,0,2,0,2,0,12,0.0
373,102099916530784_1375817439159019,0.305480302592,6671,851,15,34,20,112,17,15,20,12,105,51,49,4,1,9,4,102,193,105,1,11,4,28,10,63,320,160,1316,188,33,0,40,32,843,28,650,8,37,21,10,1,7,134,403,2,5,128,5,15,9,5,36,4,21,12,5,0,13,28,0,79,5,0,3,12,41,30,14,8,15,69,6,9,30,29,45,4,193,17,129,17,175,33,51,15,276,393,0,1,203,3,3,203,286,48,33,9,0,78,15,3,3,13,13,3,0,1,0,4,0,2,0.152083333333
